"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.760427516E1,2.828316450E0,-2.899502754E0,-1.286142170E-1,4.052533995E0
1.760674865E1,2.880958557E0,-2.913859844E0,-2.721835673E-1,4.106651348E0
1.760922209E1,2.947957516E0,-2.909074068E0,-3.822534084E-1,4.159240690E0
1.761169563E1,2.976671457E0,-2.918645382E0,-4.301098585E-1,4.190949573E0
1.761416917E1,3.014956474E0,-2.956930637E0,-5.162515044E-1,4.254399717E0
1.761664266E1,3.072384357E0,-2.971287489E0,-5.353940725E-1,4.307521537E0
1.761911610E1,3.148954630E0,-2.995215654E0,-5.593222976E-1,4.381788848E0
1.762158964E1,3.182454109E0,-3.023929596E0,-5.114658475E-1,4.419701536E0
1.762406313E1,3.182454109E0,-3.028715372E0,-4.923232496E-1,4.420804581E0
1.762653662E1,3.168097258E0,-3.043072224E0,-4.205385745E-1,4.412933433E0
1.762901006E1,3.196810961E0,-3.047857761E0,-3.439682424E-1,4.430276674E0
1.763148360E1,3.134597778E0,-3.057429075E0,-2.099701911E-1,4.383795532E0
1.763395714E1,3.158525944E0,-3.090928555E0,-1.381855011E-1,4.421450067E0
1.763643063E1,3.158525944E0,-3.062214851E0,-8.075776696E-2,4.399996335E0
1.763890412E1,3.115455151E0,-3.076571703E0,-4.247260094E-2,4.378716497E0
1.764137766E1,3.067598581E0,-3.081357241E0,-3.290131316E-2,4.348103724E0
1.764385115E1,2.976671457E0,-3.062214851E0,-5.204389244E-2,4.270882968E0
1.764632464E1,3.005385160E0,-3.071786165E0,-1.238285750E-1,4.299249205E0
1.764879808E1,3.067598581E0,-3.095714331E0,-1.429711580E-1,4.360510179E0
1.765127162E1,3.129812002E0,-3.153740168E0,-1.286142170E-1,4.445035639E0
1.765374516E1,3.182454109E0,-3.177668571E0,-1.286142170E-1,4.499125840E0
1.765621865E1,3.172882795E0,-3.182454109E0,-8.554340899E-2,4.494721022E0
1.765869203E1,3.201596737E0,-3.225524902E0,-1.854437590E-2,4.544730625E0
1.766116558E1,3.244667530E0,-3.326023579E0,1.250249892E-1,4.648218097E0
1.766363907E1,3.249453068E0,-3.450450182E0,2.931207716E-1,4.748733672E0
1.766611256E1,3.273381472E0,-3.574877024E0,5.036891699E-1,4.873240685E0
1.766858599E1,3.359523058E0,-3.718446493E0,6.903293133E-1,5.058635593E0
1.767105953E1,3.393620729E0,-3.924229145E0,8.865407705E-1,5.263287051E0
1.767353302E1,3.441477060E0,-4.086941242E0,1.049252748E0,5.444977907E0
1.767600657E1,3.417548895E0,-4.274179459E0,1.259821177E0,5.615638868E0
1.767848000E1,3.427120209E0,-4.470390797E0,1.360917926E0,5.794967161E0
1.768095354E1,3.460619688E0,-4.618745804E0,1.820339799E0,6.051639316E0
1.768342703E1,3.220739365E0,-4.757529736E0,2.395215511E0,6.224492637E0
1.768590052E1,3.302095175E0,-5.178666592E0,2.883351326E0,6.784993374E0
1.768837396E1,3.604189157E0,-5.777470112E0,3.640081406E0,7.721368597E0
1.769084750E1,3.762115479E0,-6.347560406E0,4.367499352E0,8.574385492E0
1.769332099E1,3.881756544E0,-6.893123627E0,5.071587563E0,9.397030787E0
1.769579453E1,3.881756544E0,-7.357929707E0,5.775675774E0,1.012746731E1
1.769826797E1,3.723830223E0,-7.846065521E0,6.445665836E0,1.081546410E1
1.770074151E1,3.513261795E0,-8.300702095E0,7.049255371E0,1.144275601E1
1.770321500E1,3.268595695E0,-8.679366112E0,7.619345665E0,1.200289725E1
1.770568849E1,3.072384357E0,-9.124430656E0,8.164909363E0,1.262380788E1
1.770816193E1,2.723032236E0,-9.584450722E0,8.691927910E0,1.322218632E1
1.771063547E1,2.493321180E0,-1.012044334E1,9.328418732E0,1.398783114E1
1.771310896E1,2.224726915E0,-1.073360443E1,1.007079220E1,1.488558126E1
1.771558250E1,1.861017823E0,-1.127438164E1,1.064028454E1,1.561379914E1
1.771805599E1,1.583450437E0,-1.171525955E1,1.158365440E1,1.655100211E1
1.772052953E1,1.406381488E0,-1.253420353E1,1.225424290E1,1.758552348E1
1.772300302E1,1.195214868E0,-1.331426334E1,1.301097298E1,1.865431759E1
1.772547651E1,1.013360381E0,-1.415234947E1,1.360917854E1,1.966025522E1
1.772794995E1,8.650053740E-1,-1.508136272E1,1.455733490E1,2.097884018E1
1.773042349E1,9.032905698E-1,-1.599123383E1,1.532842159E1,2.216970910E1
1.773289703E1,8.985049129E-1,-1.693460464E1,1.589372635E1,2.324217466E1
1.773537052E1,8.841479421E-1,-1.783011818E1,1.669292831E1,2.444071782E1
1.773784396E1,1.046859860E0,-1.867239189E1,1.726780510E1,2.545449327E1
1.774031750E1,1.176072359E0,-1.939562225E1,1.777508354E1,2.633489897E1
1.774279099E1,1.152144074E0,-1.995135498E1,1.821117401E1,2.703758237E1
1.774526448E1,1.266999602E0,-2.035813522E1,1.850788498E1,2.754270800E1
1.774773792E1,1.252642632E0,-2.050170517E1,1.867059708E1,2.775752553E1
1.775021146E1,1.252642632E0,-2.035813522E1,1.861316872E1,2.761291062E1
1.775268500E1,1.262213945E0,-1.999442673E1,1.826860237E1,2.711295109E1
1.775515844E1,1.137787223E0,-1.933340836E1,1.755015755E1,2.613586173E1
1.775761344E1,1.094716311E0,-1.846660805E1,1.649193192E1,2.478301505E1
1.776006844E1,1.066002488E0,-1.755673790E1,1.508913994E1,2.317450218E1
1.776252344E1,1.080359459E0,-1.664267921E1,1.347039509E1,2.143822502E1
1.776497844E1,1.128215909E0,-1.569930935E1,1.188096237E1,1.972050841E1
1.776744146E1,1.123430252E0,-1.477029610E1,1.023828983E1,1.800684095E1
1.776991302E1,1.042074203E0,-1.385563946E1,8.768498421E0,1.643019257E1
1.777238464E1,9.320043921E-1,-1.294576836E1,7.508677483E0,1.499472534E1
1.777485620E1,8.745766878E-1,-1.216989613E1,6.469594002E0,1.381039111E1
1.777740120E1,8.267202377E-1,-1.144726372E1,5.670391560E0,1.280143169E1
1.777989370E1,8.315058947E-1,-1.079581738E1,5.038087845E0,1.194250409E1
1.778236761E1,8.602197170E-1,-1.028794098E1,4.698307037E0,1.134265386E1
1.778484151E1,8.937192559E-1,-9.828518867E0,4.545166492E0,1.086540637E1
1.778731542E1,9.559326172E-1,-9.445667267E0,4.530809879E0,1.051963286E1
1.778978927E1,1.219143152E0,-9.023932457E0,5.196014404E0,1.048409427E1
1.779226318E1,1.736590981E0,-8.655437469E0,9.285347939E0,1.281210492E1
1.779473709E1,1.602592945E0,-8.784649849E0,3.352344513E0,9.538164962E0
1.779720771E1,1.817947030E0,-8.617152214E0,2.073979139E0,9.047741882E0
1.779968157E1,2.023729801E0,-8.176275253E0,2.706282377E0,8.847085601E0
1.780215542E1,1.985444546E0,-7.908278942E0,1.403988719E0,8.273696284E0
1.780462922E1,2.119442701E0,-7.884350777E0,8.673982024E-1,8.210201226E0
1.780710297E1,2.277369022E0,-7.807780266E0,6.999006271E-1,8.163191976E0
1.780957683E1,2.459821701E0,-7.750352383E0,4.462614357E-1,8.143576249E0
1.781205068E1,2.617748022E0,-7.779066563E0,-1.046859920E-1,8.208376237E0
1.781452448E1,2.751745939E0,-7.865208149E0,-5.497509837E-1,8.350798230E0
1.781699578E1,2.981456995E0,-8.008777618E0,-1.110269666E0,8.617557861E0
1.781946953E1,3.158525944E0,-8.209774017E0,-1.900499344E0,8.999365161E0
1.782194328E1,3.278167009E0,-8.157132149E0,-2.733201742E0,9.206279140E0
1.782441703E1,3.249453068E0,-7.994420528E0,-3.375076294E0,9.266112713E0
1.782689078E1,3.163311481E0,-7.984848976E0,-3.863212109E0,9.417471024E0
1.782936453E1,3.000599623E0,-7.951349735E0,-4.016951084E0,9.400183866E0
1.783183828E1,2.756531715E0,-7.860422611E0,-3.945166349E0,9.216780796E0
1.783431203E1,2.565105915E0,-7.879564762E0,-3.772284985E0,9.104803304E0
1.783678375E1,2.459821701E0,-7.989634991E0,-3.542573929E0,9.079362319E0
1.783925745E1,2.459821701E0,-8.238488197E0,-3.221935749E0,9.181736249E0
1.784173115E1,2.426322222E0,-8.435297966E0,-2.915654421E0,9.248909774E0
1.784420485E1,2.545963287E0,-8.956933022E0,-2.551347256E0,9.654944383E0
1.784667854E1,2.713460922E0,-9.708877563E0,-2.259422779E0,1.033102923E1
1.784915224E1,2.857030153E0,-1.035494041E1,-2.000998020E0,1.092663742E1
1.785162594E1,3.043670416E0,-1.109731293E1,-1.646261930E0,1.162430480E1
1.785409964E1,3.311666489E0,-1.194975662E1,-1.435693622E0,1.248298980E1
1.785657172E1,3.479762316E0,-1.291226959E1,-1.258624673E0,1.343203588E1
1.785904542E1,3.699902058E0,-1.373599815E1,-9.571290612E-1,1.425773532E1
1.786151907E1,4.058825493E0,-1.455972767E1,-4.779663086E-1,1.512243982E1
1.786399276E1,4.528416634E0,-1.533021641E1,2.452643216E-2,1.598507722E1
1.786646636E1,5.107480049E0,-1.602473259E1,6.472585201E-1,1.683143935E1
1.786894006E1,5.677569866E0,-1.661815262E1,1.523629785E0,1.762723018E1
1.787141375E1,6.237490654E0,-1.706860161E1,2.639283419E0,1.836325863E1
1.787388740E1,6.860222340E0,-1.756630898E1,4.262215137E0,1.933402026E1
1.787635974E1,7.482356548E0,-1.806461525E1,6.153741837E0,2.049840292E1
1.787883339E1,8.071588516E0,-1.831825447E1,8.054839134E0,2.157752121E1
1.788130698E1,8.554939270E0,-1.848575211E1,9.783653259E0,2.259712123E1
1.788378063E1,8.876175880E0,-1.844268036E1,1.075573826E1,2.312152379E1
1.788625427E1,9.153742790E0,-1.804068565E1,1.066002464E1,2.286686405E1
1.788872787E1,9.153742790E0,-1.728395653E1,9.347561836E0,2.167724781E1
1.789120151E1,8.904889107E0,-1.613958931E1,7.542775154E0,1.991674798E1
1.789367511E1,8.497511864E0,-1.465065479E1,5.205585480E0,1.771856410E1
1.789614771E1,8.052446365E0,-1.315155125E1,3.031706333E0,1.571612026E1
1.789862131E1,7.822735310E0,-1.183011532E1,1.590628862E0,1.427154219E1
1.790109490E1,7.640881062E0,-1.054696369E1,5.276173949E-1,1.303456507E1
1.790356849E1,7.434499741E0,-9.306285858E0,-2.865405083E-1,1.191473241E1
1.790604214E1,7.463213921E0,-8.161917686E0,-1.000199914E0,1.110481257E1
1.790851573E1,7.377072334E0,-7.041478634E0,-1.890928149E0,1.037204063E1
1.791098933E1,7.209574699E0,-5.887540340E0,-3.269792080E0,9.865730528E0
1.791346292E1,6.975078106E0,-4.719244480E0,-4.509872437E0,9.553111139E0
1.791593563E1,6.654439926E0,-3.661018610E0,-5.491528034E0,9.372380068E0
1.791840922E1,6.328417778E0,-2.688934565E0,-6.674180508E0,9.582480165E0
1.792088276E1,5.950351715E0,-1.688136339E0,-7.617550850E0,9.812419212E0
1.792335636E1,5.413761139E0,-6.777670383E-1,-8.828917503E0,1.037872642E1
1.792582995E1,4.786841869E0,1.746760458E-1,-9.355937004E0,1.051084792E1
1.792830349E1,4.111467361E0,9.308080077E-1,-9.614361763E0,1.049792930E1
1.793077709E1,3.513261795E0,1.505683661E0,-9.580862045E0,1.031518343E1
1.793325068E1,2.995813847E0,1.754537225E0,-9.537791252E0,1.015001298E1
1.793572365E1,2.526820660E0,1.821536183E0,-9.317651749E0,9.824533110E0
1.793819719E1,1.995015860E0,1.677966833E0,-8.982057571E0,9.352701171E0
1.794067078E1,1.487737536E0,1.189831018E0,-8.474779129E0,8.686250176E0
1.794314433E1,1.099501967E0,2.464607358E-1,-7.737192154E0,7.818810005E0
1.794561792E1,7.310073376E-1,-8.021938205E-1,-7.018746853E0,7.102161223E0
1.794809146E1,3.098705411E-1,-1.903490424E0,-6.439683914E0,6.722263344E0
1.795056500E1,-3.050848842E-2,-3.134597778E0,-6.090332031E0,6.849728334E0
1.795303860E1,-3.080759048E-1,-4.374678135E0,-6.075974941E0,7.493343115E0
1.795551157E1,-7.579265833E-1,-5.380261898E0,-6.166902065E0,8.219023779E0
1.795798511E1,-1.294517040E0,-6.217749596E0,-6.396613121E0,9.014035934E0
1.796045865E1,-1.831107497E0,-7.127620220E0,-6.683752060E0,9.941250740E0
1.796293219E1,-2.448455811E0,-7.946564198E0,-6.975676060E0,1.085370328E1
1.796540573E1,-3.162115097E0,-8.722436905E0,-7.076773167E0,1.166878725E1
1.796787927E1,-3.865604877E0,-9.455238342E0,-6.951747894E0,1.235602007E1
1.797035287E1,-4.325624943E0,-1.018265629E1,-6.769893646E0,1.297031149E1
1.797282641E1,-4.674977303E0,-1.084845924E1,-6.425326824E0,1.344727874E1
1.797529953E1,-4.977071285E0,-1.149512005E1,-5.730810165E0,1.377502119E1
1.797777308E1,-5.297709465E0,-1.221775246E1,-4.830510616E0,1.416591097E1
1.798024662E1,-5.551348686E0,-1.280219936E1,-3.777070522E0,1.445614203E1
1.798272016E1,-5.766702652E0,-1.342911911E1,-2.733201742E0,1.486830492E1
1.798519370E1,-5.895915031E0,-1.401356602E1,-1.713261008E0,1.529957875E1
1.798766719E1,-5.819344521E0,-1.457408428E1,-7.992027402E-1,1.571328827E1
1.799014073E1,-6.020939827E0,-1.503350639E1,-3.290131316E-2,1.619441612E1
1.799261427E1,-5.881557941E0,-1.544985771E1,7.381857634E-1,1.654798312E1
1.799508750E1,-5.632704735E0,-1.583809280E1,1.470987678E0,1.687413260E1
1.799756104E1,-5.379065514E0,-1.606301880E1,1.930409670E0,1.704938123E1
1.800003453E1,-5.364708424E0,-1.611087418E1,2.347358942E0,1.714206689E1
1.800250808E1,-5.211567879E0,-1.605823326E1,2.711068153E0,1.709904049E1
1.800498162E1,-4.818546772E0,-1.580937958E1,3.060420275E0,1.680836244E1
1.800745516E1,-4.387838364E0,-1.541157246E1,3.434298754E0,1.638792540E1
1.800992865E1,-3.846462488E0,-1.489950848E1,3.912863255E0,1.587769270E1
1.801240219E1,-3.229114056E0,-1.428634739E1,4.473381996E0,1.531463502E1
1.801487552E1,-2.711666346E0,-1.360200024E1,4.904089928E0,1.471114009E1
1.801734901E1,-2.276172638E0,-1.293141174E1,5.047659397E0,1.406702658E1
1.801982256E1,-1.831107497E0,-1.231346512E1,4.980660439E0,1.340825702E1
1.802229610E1,-1.299302697E0,-1.167697430E1,4.717449665E0,1.266073645E1
1.802476964E1,-7.968099117E-1,-1.106859970E1,4.252644062E0,1.188418221E1
1.802724313E1,-4.995017350E-1,-1.054696369E1,3.817150354E0,1.122758130E1
1.802971667E1,-1.597209126E-1,-1.014437199E1,3.304488182E0,1.067021255E1
1.803219016E1,2.566302419E-1,-9.847661972E0,2.821137905E0,1.024700563E1
1.803466344E1,6.544370055E-1,-9.536594391E0,2.486142635E0,9.877035262E0
1.803713693E1,8.937192559E-1,-9.181859016E0,2.155334949E0,9.473686603E0
1.803961047E1,1.276570916E0,-8.861220360E0,1.920838356E0,9.156444701E0
1.804208396E1,1.602592945E0,-8.684151649E0,1.786840320E0,9.009749849E0
1.804455750E1,1.894517303E0,-8.435297966E0,1.542772412E0,8.782004003E0
1.804703099E1,2.219941139E0,-8.224131584E0,1.298704505E0,8.616908516E0
1.804950453E1,2.512463808E0,-7.999206066E0,1.116251707E0,8.458474446E0
1.805197802E1,2.742174864E0,-7.865208149E0,1.039681435E0,8.394162239E0
1.805445146E1,3.000599623E0,-7.755138397E0,9.439685345E-1,8.368801960E0
1.805692495E1,3.278167009E0,-7.601997375E0,8.291130662E-1,8.320106461E0
1.805939849E1,3.508476257E0,-7.496713161E0,5.754738450E-1,8.297064783E0
1.806187198E1,3.671188116E0,-7.420143127E0,2.739782035E-1,8.283188412E0
1.806434552E1,3.900899172E0,-7.334001541E0,4.845465720E-2,8.307041640E0
1.806681901E1,4.130609989E0,-7.199405193E0,-1.573280841E-1,8.301694173E0
1.806929256E1,4.341178417E0,-7.213762283E0,-3.966103494E-1,8.428611754E0
1.807176604E1,4.451846600E0,-7.199405193E0,-4.683950245E-1,8.477603859E0
1.807423938E1,4.504488468E0,-7.218547821E0,-4.492524564E-1,8.520544394E0
1.807671287E1,4.576273441E0,-7.242475986E0,-4.827519655E-1,8.580721793E0
1.807918636E1,4.581058979E0,-7.281359196E0,-4.971089065E-1,8.616925807E0
1.808165990E1,4.480560303E0,-7.343572617E0,-6.215356588E-1,8.624951361E0
1.808413339E1,4.537988186E0,-7.415357590E0,-7.746763229E-1,8.728172109E0
1.808660693E1,4.609772682E0,-7.573283672E0,-9.379864931E-1,8.915405118E0
1.808908042E1,4.585844517E0,-7.735995770E0,-1.071984529E0,9.056751697E0
1.809155391E1,4.518845558E0,-7.841279984E0,-1.196411371E0,9.128912155E0
1.809402735E1,4.461417675E0,-7.999206066E0,-1.339980721E0,9.256732344E0
1.809650089E1,4.417748928E0,-8.195417404E0,-1.459621787E0,9.424004870E0
1.809897438E1,4.235894203E0,-8.310273170E0,-1.517049551E0,9.450125883E0
1.810144792E1,4.030111313E0,-8.435297966E0,-1.488335729E0,9.466318831E0
1.810392136E1,3.800400496E0,-8.641080856E0,-1.311266780E0,9.530516400E0
1.810639490E1,3.575475216E0,-8.770293236E0,-1.153340459E0,9.541082783E0
1.810886844E1,3.335594654E0,-8.942576408E0,-9.523434043E-1,9.591810177E0
1.811134193E1,3.043670416E0,-9.105288506E0,-6.837490797E-1,9.624849151E0
1.811381532E1,2.703889608E0,-9.239286423E0,-3.152543902E-1,9.631968540E0
1.811628886E1,2.373680115E0,-9.383454323E0,9.631111473E-2,9.679506607E0
1.811876235E1,2.062014818E0,-9.493523598E0,5.324030519E-1,9.729457766E0
1.812123589E1,1.731805444E0,-9.608379364E0,8.099704385E-1,9.796742122E0
1.812370933E1,1.449452281E0,-9.661021233E0,1.025324464E0,9.822806800E0
1.812618287E1,1.104287624E0,-9.718449593E0,1.192822099E0,9.853453110E0
1.812865636E1,8.075776696E-1,-9.742377281E0,1.375274777E0,9.872055383E0
1.813112990E1,4.342973232E-1,-9.771091461E0,1.451845169E0,9.887906599E0
1.813360328E1,1.082752272E-1,-9.756733894E0,1.504487276E0,9.872642087E0
1.813607683E1,-1.166501045E-1,-9.751948357E0,1.504487276E0,9.868008206E0
1.813855032E1,-3.655036688E-1,-9.761520386E0,1.475773335E0,9.879209488E0
1.814102380E1,-6.191428304E-1,-9.689735413E0,1.389631748E0,9.808434463E0
1.814349730E1,-8.303094506E-1,-9.670592308E0,1.264606714E0,9.788207165E0
1.814597084E1,-9.786644578E-1,-9.622735977E0,1.192822099E0,9.745648073E0
1.814844433E1,-1.213161111E0,-9.570094109E0,1.073180914E0,9.706192786E0
1.815091787E1,-1.462014675E0,-9.546165466E0,9.391828775E-1,9.703031820E0
1.815339125E1,-1.610369682E0,-9.546165466E0,9.008977413E-1,9.722869040E0
1.815586480E1,-1.744367719E0,-9.531808853E0,8.051848412E-1,9.723503555E0
1.815833828E1,-1.816152334E0,-9.464810371E0,7.381857634E-1,9.665710677E0
1.816081177E1,-1.922034740E0,-9.488738060E0,5.706881881E-1,9.698249972E0
1.816328526E1,-1.945963025E0,-9.507881165E0,4.223332107E-1,9.714161913E0
1.816575880E1,-1.955534339E0,-9.469595909E0,1.872383654E-1,9.671216027E0
1.816823230E1,-1.984248161E0,-9.397810936E0,-4.187439568E-3,9.605004357E0
1.817070578E1,-2.003390789E0,-9.359525681E0,-1.668993831E-1,9.572990704E0
1.817317922E1,-1.883749604E0,-9.296713829E0,-3.343969584E-1,9.491534224E0
1.817565276E1,-1.821536183E0,-9.306285858E0,-4.396811724E-1,9.493064314E0
1.817812625E1,-1.730010748E0,-9.268000603E0,-5.545366406E-1,9.444378394E0
1.818059974E1,-1.686939955E0,-9.215357780E0,-6.167500615E-1,9.388768081E0
1.818307323E1,-1.557727575E0,-9.191430092E0,-6.263213158E-1,9.343510086E0
1.818554677E1,-1.433300734E0,-9.143573761E0,-6.311069727E-1,9.276722920E0
1.818802026E1,-1.337587833E0,-9.009575844E0,-6.358926296E-1,9.130496018E0
1.819049375E1,-1.198804140E0,-8.956933022E0,-6.550351977E-1,9.060510561E0
1.819296719E1,-1.012163997E0,-8.918647766E0,-6.406782866E-1,8.998734500E0
1.819544073E1,-8.207381964E-1,-8.856434822E0,-5.976074338E-1,8.914436807E0
1.819791422E1,-6.526423693E-1,-8.837292671E0,-5.306084156E-1,8.877230937E0
1.820038771E1,-5.090730190E-1,-8.832506180E0,-3.822534084E-1,8.855418591E0
1.820286120E1,-3.320041299E-1,-8.837292671E0,-2.530409992E-1,8.847146333E0
1.820533474E1,-2.027917206E-1,-8.822935104E0,-9.032905847E-2,8.825727600E0
1.820780823E1,-1.615155302E-2,-8.870791435E0,1.202393398E-1,8.871620994E0
1.821028172E1,1.322034448E-1,-8.899505615E0,2.883351147E-1,8.905156657E0
1.821275516E1,3.050848842E-1,-8.961718559E0,4.701896608E-1,8.979229067E0
1.821522870E1,4.965106845E-1,-9.043074608E0,6.951149702E-1,9.083331220E0
1.821770219E1,7.453642488E-1,-9.095717430E0,8.769695163E-1,9.168245141E0
1.822017568E1,8.650053740E-1,-9.119645119E0,1.039681435E0,9.219387120E0
1.822264917E1,1.066002488E0,-9.153144836E0,1.231107235E0,9.296883710E0
1.822512271E1,1.315454245E0,-9.234500885E0,1.356132269E0,9.425790216E0
1.822759620E1,1.430309772E0,-9.383454323E0,1.514058471E0,9.611835107E0
1.823006969E1,1.549950838E0,-9.479166985E0,1.691127419E0,9.752787615E0
1.823254308E1,1.707877159E0,-9.560523033E0,1.887338877E0,9.893558161E0
1.823501662E1,1.813161373E0,-9.608379364E0,2.064407825E0,9.993512287E0
1.823749011E1,1.918445587E0,-9.684949875E0,2.222334146E0,1.012015102E1
1.823996360E1,2.018944025E0,-9.828518867E0,2.327618122E0,1.030018079E1
1.824243703E1,2.014158487E0,-9.842875481E0,2.486142635E0,1.034987620E1
1.824491058E1,2.009372711E0,-9.866804123E0,2.538784742E0,1.038445137E1
1.824738412E1,1.913659930E0,-9.881160736E0,2.557927370E0,1.038472071E1
1.824985761E1,1.794018745E0,-9.838089943E0,2.500499725E0,1.030820139E1
1.825233105E1,1.645663738E0,-9.842875481E0,2.462214470E0,1.027875999E1
1.825480459E1,1.377667665E0,-9.780662537E0,2.337787628E0,1.015010241E1
1.825727808E1,1.142572761E0,-9.694520950E0,2.193620205E0,1.000505765E1
1.825975157E1,8.602197170E-1,-9.694520950E0,1.973480463E0,9.930676692E0
1.826222500E1,5.252245665E-1,-9.627521515E0,1.815554142E0,9.811282699E0
1.826469854E1,2.470589429E-1,-9.560523033E0,1.518844128E0,9.683569914E0
1.826717209E1,-7.836493850E-2,-9.680164337E0,1.403988719E0,9.781764001E0
1.826964558E1,-3.272185028E-1,-9.704092026E0,1.259821177E0,9.790997058E0
1.827211901E1,-6.000002623E-1,-9.704092026E0,1.154536963E0,9.790932436E0
1.827459256E1,-8.159525394E-1,-9.780662537E0,1.049252748E0,9.870565816E0
1.827706604E1,-9.834501147E-1,-9.933803558E0,8.913264275E-1,1.002208013E1
1.827953953E1,-1.141376376E0,-1.010130119E1,7.621139884E-1,1.019410828E1
1.828201297E1,-1.313659668E0,-1.035972595E1,5.850451589E-1,1.045905834E1
1.828448651E1,-1.404586911E0,-1.061874866E1,5.036891699E-1,1.072307747E1
1.828696006E1,-1.433300734E0,-1.091545868E1,2.883351147E-1,1.101293450E1
1.828943354E1,-1.442872047E0,-1.122652531E1,1.345962733E-1,1.131966724E1
1.829190698E1,-1.519442320E0,-1.151904774E1,-6.161518395E-2,1.161899144E1
1.829438052E1,-1.586441398E0,-1.188275719E1,-1.764706671E-1,1.198948942E1
1.829685401E1,-1.706082582E0,-1.212682533E1,-2.482553422E-1,1.224876488E1
1.829932750E1,-1.797009826E0,-1.226560879E1,-2.482553422E-1,1.239903359E1
1.830180094E1,-1.888535261E0,-1.241874981E1,-1.764706671E-1,1.256276459E1
1.830427448E1,-1.993819475E0,-1.263470173E1,-8.554340899E-2,1.279133775E1
1.830674802E1,-2.075175524E0,-1.268255806E1,-1.477568001E-1,1.285206071E1
1.830922151E1,-2.204387903E0,-1.278784275E1,-1.854437590E-2,1.297646301E1
1.831169500E1,-2.257030010E0,-1.290748310E1,1.872383654E-1,1.310466950E1
1.831416854E1,-2.295315027E0,-1.294098282E1,3.840480447E-1,1.314857408E1
1.831664203E1,-2.218744755E0,-1.289791203E1,6.089733839E-1,1.310151943E1
1.831911552E1,-2.213959217E0,-1.278305721E1,8.099704385E-1,1.299862374E1
1.832158896E1,-2.142174482E0,-1.261077309E1,9.774680734E-1,1.282871596E1
1.832406250E1,-2.060818434E0,-1.244267750E1,1.235892892E0,1.267259355E1
1.832653604E1,-1.893320918E0,-1.234217930E1,1.437488198E0,1.256902646E1
1.832900953E1,-1.691725612E0,-1.220818138E1,1.514058471E0,1.241748772E1
1.833148292E1,-1.543370605E0,-1.211725426E1,1.671984792E0,1.232904606E1
