"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.471717770E-1,-1.179661512E0,7.639684677E0,6.215955257E0,9.919399327E0
2.496458920E-1,-1.141376376E0,7.601399422E0,6.196812630E0,9.873423923E0
2.521157870E-1,-1.141376376E0,7.615756035E0,6.196812630E0,9.884481108E0
2.545897980E-1,-1.122233868E0,7.620542049E0,6.211169243E0,9.894983241E0
2.570638080E-1,-1.069591761E0,7.620542049E0,6.230311871E0,9.901185468E0
2.595378190E-1,-1.098305583E0,7.596613884E0,6.263811588E0,9.907075919E0
2.620117770E-1,-1.107876897E0,7.606184959E0,6.254240036E0,9.909437889E0
2.644857870E-1,-1.136590719E0,7.582256794E0,6.235097408E0,9.882251578E0
2.669597980E-1,-1.117448211E0,7.615756035E0,6.230311871E0,9.902788319E0
2.694338080E-1,-1.064806104E0,7.596613884E0,6.235097408E0,9.885281697E0
2.719044850E-1,-1.088734269E0,7.630113125E0,6.239883423E0,9.916658396E0
2.743783400E-1,-1.098305583E0,7.610970497E0,6.254240036E0,9.912046483E0
2.768522980E-1,-1.088734269E0,7.610970497E0,6.244668961E0,9.904953541E0
2.793262040E-1,-1.117448211E0,7.567899704E0,6.268597126E0,9.890253099E0
2.818001100E-1,-1.083948612E0,7.591827869E0,6.311667919E0,9.932167282E0
2.842740170E-1,-1.088734269E0,7.610970497E0,6.349953175E0,9.971665836E0
2.867479750E-1,-1.107876897E0,7.601399422E0,6.292525291E0,9.929981819E0
2.892218810E-1,-1.146162033E0,7.610970497E0,6.249454498E0,9.914446068E0
2.916931310E-1,-1.160519004E0,7.634898663E0,6.263811588E0,9.943531443E0
2.941670370E-1,-1.155733347E0,7.644470215E0,6.215955257E0,9.920269361E0
2.966408920E-1,-1.165304661E0,7.639684677E0,6.230311871E0,9.926706550E0
2.991147460E-1,-1.160519004E0,7.658827305E0,6.177670002E0,9.907978941E0
3.015885480E-1,-1.174875975E0,7.644470215E0,6.148955822E0,9.880683991E0
3.040624540E-1,-1.203589797E0,7.677969456E0,6.144170284E0,9.907102091E0
3.065363080E-1,-1.232303619E0,7.701898098E0,6.168098450E0,9.944005481E0
3.090101620E-1,-1.256231904E0,7.654041290E0,6.134599209E0,9.889174593E0
3.114818290E-1,-1.217946768E0,7.658827305E0,6.153741837E0,9.899978212E0
3.139556310E-1,-1.198804140E0,7.625327587E0,6.182455540E0,9.889666763E0
3.164294330E-1,-1.170090318E0,7.663612843E0,6.215955257E0,9.936708354E0
3.189032350E-1,-1.194018483E0,7.682755470E0,6.211169243E0,9.951333334E0
3.213770370E-1,-1.160519004E0,7.658827305E0,6.263811588E0,9.961916264E0
3.238508400E-1,-1.179661512E0,7.649255753E0,6.254240036E0,9.950790586E0
3.263246420E-1,-1.194018483E0,7.615756035E0,6.292525291E0,9.950944411E0
3.287983920E-1,-1.246660590E0,7.634898663E0,6.316453457E0,9.987162985E0
3.312704750E-1,-1.222732425E0,7.596613884E0,6.306882381E0,9.948888504E0
3.337442250E-1,-1.189232826E0,7.625327587E0,6.287739754E0,9.954675622E0
3.362179750E-1,-1.246660590E0,7.587042332E0,6.330810547E0,9.959745787E0
3.386917250E-1,-1.227517962E0,7.577471256E0,6.321238995E0,9.943989814E0
3.411655270E-1,-1.246660590E0,7.601399422E0,6.311667919E0,9.958543454E0
3.436392250E-1,-1.270588875E0,7.591827869E0,6.349953175E0,9.978584660E0
3.461130270E-1,-1.227517962E0,7.606184959E0,6.378666878E0,1.000241177E1
3.485867770E-1,-1.170090318E0,7.577471256E0,6.359524250E0,9.961462276E0
3.510591210E-1,-1.198804140E0,7.563114166E0,6.354738712E0,9.950906057E0
3.535328190E-1,-1.198804140E0,7.563114166E0,6.359524250E0,9.953962826E0
3.560065690E-1,-1.174875975E0,7.567899704E0,6.364310265E0,9.957805211E0
3.584802670E-1,-1.203589797E0,7.524828911E0,6.378666878E0,9.937759792E0
3.609540170E-1,-1.198804140E0,7.515257835E0,6.335596085E0,9.902323437E0
3.634277150E-1,-1.189232826E0,7.500900745E0,6.330810547E0,9.887211381E0
3.659014120E-1,-1.184447169E0,7.534400463E0,6.287739754E0,9.884623242E0
3.683751620E-1,-1.227517962E0,7.539186001E0,6.321238995E0,9.914846864E0
3.708478190E-1,-1.174875975E0,7.524828911E0,6.345167637E0,9.912847020E0
3.733215170E-1,-1.213161111E0,7.558328629E0,6.359524250E0,9.952067133E0
3.757952150E-1,-1.194018483E0,7.539186001E0,6.321238995E0,9.910755174E0
3.782689120E-1,-1.189232826E0,7.548757076E0,6.282954216E0,9.893104760E0
3.807426100E-1,-1.232303619E0,7.543971539E0,6.244668961E0,9.870459423E0
3.832162560E-1,-1.241874933E0,7.539186001E0,6.225526333E0,9.855899605E0
3.856900060E-1,-1.217946768E0,7.625327587E0,6.168098450E0,9.883038684E0
3.881637040E-1,-1.189232826E0,7.567899704E0,6.163312912E0,9.832283900E0
3.906364650E-1,-1.194018483E0,7.558328629E0,6.091528416E0,9.780630360E0
3.931101620E-1,-1.179661512E0,7.620542049E0,6.077171326E0,9.818160405E0
3.955838600E-1,-1.160519004E0,7.625327587E0,6.029314995E0,9.790049258E0
3.980575060E-1,-1.174875975E0,7.644470215E0,5.991029739E0,9.783184336E0
4.005311520E-1,-1.198804140E0,7.649255753E0,5.952744484E0,9.766443151E0
4.030048500E-1,-1.189232826E0,7.682755470E0,5.904888153E0,9.762515579E0
4.054785480E-1,-1.184447169E0,7.735397339E0,5.823532104E0,9.754630350E0
4.079521940E-1,-1.189232826E0,7.740182877E0,5.818746567E0,9.756152791E0
4.104251100E-1,-1.141376376E0,7.773682594E0,5.761318684E0,9.742980760E0
4.128987560E-1,-1.112662554E0,7.797610760E0,5.742176056E0,9.747478514E0
4.153724540E-1,-1.112662554E0,7.783253670E0,5.775675774E0,9.755792448E0
4.178461000E-1,-1.107876897E0,7.778468132E0,5.761318684E0,9.742933371E0
4.203197460E-1,-1.136590719E0,7.826324463E0,5.761318684E0,9.784476789E0
4.227934440E-1,-1.127019525E0,7.807182312E0,5.732604980E0,9.751155240E0
4.252670900E-1,-1.131805062E0,7.840681553E0,5.732604980E0,9.778549472E0
4.277407350E-1,-1.117448211E0,7.821538925E0,5.732604980E0,9.761553233E0
4.302138600E-1,-1.093519926E0,7.816753387E0,5.770890236E0,9.777555598E0
4.326875060E-1,-1.079162955E0,7.802396297E0,5.809175014E0,9.787159701E0
4.351611520E-1,-1.069591761E0,7.778468132E0,5.852245808E0,9.792720460E0
4.376347980E-1,-1.088734269E0,7.816753387E0,5.904888153E0,9.856707357E0
4.401084440E-1,-1.107876897E0,7.792825222E0,5.919245243E0,9.848501430E0
4.425820370E-1,-1.098305583E0,7.792825222E0,5.933601856E0,9.856065700E0
4.450556830E-1,-1.074377418E0,7.735397339E0,6.010172367E0,9.854584248E0
4.475293290E-1,-1.083948612E0,7.701898098E0,6.091528416E0,9.879316644E0
4.500025060E-1,-1.088734269E0,7.701898098E0,6.096313953E0,9.882794162E0
4.524761520E-1,-1.093519926E0,7.701898098E0,6.125027657E0,9.901059738E0
4.549497460E-1,-1.079162955E0,7.620542049E0,6.182455540E0,9.872183665E0
4.574233920E-1,-1.083948612E0,7.577471256E0,6.182455540E0,9.839500584E0
4.598970370E-1,-1.007378340E0,7.534400463E0,6.225526333E0,9.825435338E0
4.623706310E-1,-9.690931439E-1,7.443472862E0,6.886543751E0,1.018670283E1
4.648442770E-1,-1.098305583E0,7.438687325E0,6.690331936E0,1.006483411E1
4.673178710E-1,-1.261017561E0,7.448258877E0,6.306882381E0,9.840909051E0
4.697912040E-1,-1.328016520E0,7.448258877E0,6.292525291E0,9.840531628E0
4.722647980E-1,-1.256231904E0,7.448258877E0,6.244668961E0,9.800539236E0
4.747384440E-1,-1.146162033E0,7.395616531E0,6.292525291E0,9.777765891E0
4.772120370E-1,-1.146162033E0,7.405188084E0,6.254240036E0,9.760431158E0
4.796856830E-1,-1.241874933E0,7.438687325E0,6.335596085E0,9.849675132E0
4.821592770E-1,-1.280160069E0,7.543971539E0,6.316453457E0,9.922091546E0
4.846329230E-1,-1.241874933E0,7.572685242E0,6.388238430E0,9.984858805E0
4.871065690E-1,-1.232303619E0,7.572685242E0,6.498906136E0,1.005484535E1
4.895615690E-1,-1.217946768E0,7.496115208E0,6.464808464E0,9.973408946E0
4.920140690E-1,-1.203589797E0,7.496115208E0,6.483951092E0,9.984087007E0
4.944867250E-1,-1.241874933E0,7.467401028E0,6.518048763E0,9.989459001E0
4.969593290E-1,-1.241874933E0,7.481758118E0,6.508477688E0,9.993960161E0
4.994320370E-1,-1.294517040E0,7.438687325E0,6.537191391E0,9.987227581E0
5.019046420E-1,-1.261017561E0,7.433901787E0,6.585047722E0,1.001078991E1
5.043772980E-1,-1.256231904E0,7.419544697E0,6.585047722E0,9.999530769E0
5.068499540E-1,-1.179661512E0,7.386045456E0,6.604190350E0,9.978005759E0
5.093684440E-1,-1.141376376E0,7.395616531E0,6.580262184E0,9.964824852E0
5.118422460E-1,-1.117448211E0,7.390830994E0,6.599404812E0,9.971219442E0
5.143160480E-1,-1.088734269E0,7.362117290E0,6.565905571E0,9.924577033E0
5.167898500E-1,-1.088734269E0,7.357331276E0,6.503692150E0,9.879963431E0
5.192636520E-1,-1.088734269E0,7.376473904E0,6.474380016E0,9.874983856E0
5.217374540E-1,-1.026520967E0,7.381259441E0,6.402595043E0,9.824966134E0
5.242112560E-1,-1.069591761E0,7.453044415E0,6.349953175E0,9.849558513E0
5.266850580E-1,-1.045663476E0,7.476972580E0,6.292525291E0,9.828245297E0
5.291571420E-1,-1.016949654E0,7.486543655E0,6.235097408E0,9.795864545E0
5.316308920E-1,-1.021735311E0,7.558328629E0,6.211169243E0,9.836203438E0
5.341046420E-1,-1.002592683E0,7.615756035E0,6.182455540E0,9.860410162E0
5.365784440E-1,-1.050449133E0,7.620542049E0,6.158527374E0,9.854114061E0
5.390521940E-1,-1.026520967E0,7.654041290E0,6.067600250E0,9.821092921E0
5.415259440E-1,-9.690931439E-1,7.701898098E0,6.005386829E0,9.814430539E0
5.439996940E-1,-9.786644578E-1,7.740182877E0,5.962316036E0,9.819237628E0
5.464734440E-1,-9.690931439E-1,7.802396297E0,5.861817360E0,9.807009344E0
5.489457870E-1,-9.690931439E-1,7.835896015E0,5.823532104E0,9.810908931E0
5.514194850E-1,-9.882357717E-1,7.835896015E0,5.737390518E0,9.761942750E0
5.538932350E-1,-1.002592683E0,7.869395256E0,5.656034470E0,9.742858908E0
5.563669330E-1,-1.026520967E0,7.888537884E0,5.651248932E0,9.758042310E0
5.588406830E-1,-1.031306505E0,7.902894974E0,5.684748173E0,9.789571179E0
5.613143810E-1,-9.930213690E-1,7.878966808E0,5.699105263E0,9.774661641E0
5.637881310E-1,-1.012163997E0,7.874181271E0,5.723033428E0,9.786741963E0
5.662618290E-1,-1.074377418E0,7.898109436E0,5.761318684E0,9.834999363E0
5.687344850E-1,-1.107876897E0,7.907680511E0,5.737390518E0,9.832418433E0
5.712081830E-1,-1.141376376E0,7.931608677E0,5.761318684E0,9.869445233E0
5.736818810E-1,-1.165304661E0,7.922037601E0,5.818746567E0,9.898203186E0
5.761555790E-1,-1.174875975E0,7.878966808E0,5.828317642E0,9.870549025E0
5.786292770E-1,-1.184447169E0,7.907680511E0,5.852245808E0,9.908738929E0
5.811029750E-1,-1.198804140E0,7.898109436E0,5.924030781E0,9.945421294E0
5.835766730E-1,-1.217946768E0,7.835896015E0,5.943173409E0,9.909892575E0
5.860503710E-1,-1.227517962E0,7.840681553E0,5.837889194E0,9.852108293E0
5.885231310E-1,-1.299302697E0,7.907680511E0,5.813961029E0,9.900592983E0
5.909968290E-1,-1.337587833E0,7.878966808E0,5.904888153E0,9.936546849E0
5.934705270E-1,-1.371087432E0,7.859824181E0,5.962316036E0,9.960217338E0
5.959441730E-1,-1.438086390E0,7.874181271E0,6.029314995E0,1.002115076E1
5.984178190E-1,-1.447657704E0,7.850253105E0,6.034100533E0,1.000662560E1
6.008915690E-1,-1.447657704E0,7.859824181E0,6.038886070E0,1.001702021E1
6.033652150E-1,-1.495514154E0,7.840681553E0,6.101099491E0,1.004670418E1
6.058389120E-1,-1.414158225E0,7.826324463E0,6.144170284E0,1.004997645E1
6.083117770E-1,-1.428515077E0,7.778468132E0,6.177670002E0,1.003537884E1
6.107854750E-1,-1.442872047E0,7.778468132E0,6.215955257E0,1.006104100E1
6.132591210E-1,-1.471585870E0,7.802396297E0,6.268597126E0,1.011623759E1
6.157327670E-1,-1.481157184E0,7.735397339E0,6.268597126E0,1.006605725E1
6.182064120E-1,-1.428515077E0,7.682755470E0,6.297310829E0,1.003601069E1
6.206801100E-1,-1.256231904E0,7.601399422E0,6.460022926E0,1.005441634E1
6.231537560E-1,-9.834501147E-1,7.256234646E0,6.905686378E0,1.006521831E1
6.256274020E-1,-7.722834945E-1,6.763313293E0,7.288537979E0,9.973044388E0
6.281005270E-1,-9.690931439E-1,6.926024914E0,6.795616150E0,9.751377415E0
6.305741730E-1,-1.074377418E0,6.997809887E0,6.652047157E0,9.714595279E0
6.330478190E-1,-9.786644578E-1,6.969096184E0,6.561119556E0,9.621557856E0
6.355214650E-1,-9.499505758E-1,7.064808846E0,6.249454498E0,9.479958420E0
6.379951100E-1,-9.738788009E-1,7.155735970E0,6.014957905E0,9.398548600E0
6.404687040E-1,-9.690931439E-1,7.170093060E0,6.029314995E0,9.418174734E0
6.429423500E-1,-1.083948612E0,7.304689407E0,5.833103180E0,9.410553897E0
6.454159960E-1,-1.270588875E0,7.567899704E0,5.555535793E0,9.473725770E0
6.478891730E-1,-1.548156261E0,7.965108395E0,5.306084156E0,9.695064137E0
6.503628190E-1,-1.605584025E0,8.180462837E0,5.435296535E0,9.951900357E0
6.528364120E-1,-1.351944804E0,8.309675217E0,5.713462353E0,1.017458152E1
6.553100580E-1,-1.122233868E0,8.271389961E0,5.895316601E0,1.021910263E1
6.577837040E-1,-9.499505758E-1,8.204390526E0,5.976672649E0,1.019485390E1
6.602572980E-1,-9.738788009E-1,8.132605553E0,5.919245243E0,1.010570024E1
6.627309440E-1,-1.093519926E0,8.070392609E0,5.569892883E0,9.866647324E0
6.652045900E-1,-1.198804140E0,8.099106789E0,5.339583874E0,9.774651814E0
6.676778190E-1,-1.280160069E0,8.113463402E0,5.425725460E0,9.844063945E0
6.701514120E-1,-1.337587833E0,8.127820015E0,5.493322372E0,9.900868149E0
6.726250580E-1,-1.409372568E0,8.123034477E0,5.444868088E0,9.880111773E0
6.750986520E-1,-1.438086390E0,8.123034477E0,5.401797295E0,9.860587994E0
6.775722980E-1,-1.471585870E0,8.151748657E0,5.483751297E0,9.934188413E0
6.800458920E-1,-1.404586911E0,8.209176064E0,5.545964718E0,1.000605620E1
6.825195370E-1,-1.304088354E0,8.295317650E0,5.679962635E0,1.013779645E1
6.849931310E-1,-1.313659668E0,8.372486115E0,5.833103180E0,1.028830978E1
6.874664650E-1,-1.380658627E0,8.549555779E0,6.440880299E0,1.079287085E1
6.899400580E-1,-1.198804140E0,8.616554260E0,6.297310829E0,1.073956528E1
6.924137040E-1,-9.690931439E-1,8.606983185E0,6.105885029E0,1.059722289E1
6.948872980E-1,-9.834501147E-1,8.568697929E0,5.957530022E0,1.048245784E1
6.973608920E-1,-1.088734269E0,8.535198212E0,5.641677380E0,1.028899774E1
6.998345370E-1,-1.074377418E0,8.468199730E0,5.358726501E0,1.007872230E1
7.023081310E-1,-1.093519926E0,8.329415321E0,5.038087845E0,9.795778405E0
7.047817250E-1,-1.127019525E0,8.218747139E0,4.755734921E0,9.562164618E0
7.072551620E-1,-1.256231904E0,8.146963120E0,4.521238327E0,9.401740407E0
7.097287560E-1,-1.337587833E0,8.089534760E0,4.271786690E0,9.245424564E0
7.122023500E-1,-1.356730461E0,8.099106789E0,4.089931965E0,9.174082613E0
7.146759960E-1,-1.399801254E0,8.089534760E0,3.927220106E0,9.100718320E0
7.171495900E-1,-1.442872047E0,8.127820015E0,3.893720627E0,9.127124315E0
7.196231830E-1,-1.447657704E0,8.180462837E0,3.994219303E0,9.217888744E0
7.220967770E-1,-1.476371527E0,8.161319733E0,4.190430641E0,9.292282907E0
7.245704230E-1,-1.591227055E0,8.185248375E0,4.267001152E0,9.366834755E0
7.270438080E-1,-1.653440475E0,8.194819450E0,4.526023865E0,9.506514780E0
7.295174020E-1,-1.730010748E0,8.223533630E0,4.856233597E0,9.705794522E0
7.319909960E-1,-1.850250125E0,8.257032394E0,5.200799942E0,9.932287225E0
7.344645900E-1,-1.960319996E0,8.242675781E0,5.416153908E0,1.005580836E1
7.369382350E-1,-1.974676847E0,8.213961601E0,5.488536835E0,1.007435112E1
7.394118290E-1,-1.936391711E0,8.175676346E0,5.536393166E0,1.006195537E1
7.418854230E-1,-1.926820397E0,8.094321251E0,5.555535793E0,1.000473145E1
7.443590170E-1,-1.931606054E0,8.099106789E0,5.660820007E0,1.006834226E1
7.468324540E-1,-1.917249203E0,8.008178711E0,5.914459229E0,1.013842191E1
7.493060480E-1,-1.969891191E0,7.912466049E0,6.096313953E0,1.018099377E1
7.517796420E-1,-2.051247120E0,7.821538925E0,6.259026051E0,1.022543363E1
7.542532350E-1,-2.075175524E0,7.773682594E0,6.359524250E0,1.025573221E1
7.567268290E-1,-2.151745796E0,7.677969456E0,6.402595043E0,1.022616488E1
7.592004230E-1,-2.228316069E0,7.577471256E0,6.402595043E0,1.016743264E1
7.616740170E-1,-2.228316069E0,7.476972580E0,6.383452415E0,1.008062380E1
7.641476100E-1,-2.218744755E0,7.448258877E0,6.326025009E0,1.002087726E1
7.666211000E-1,-2.228316069E0,7.472187042E0,6.239883423E0,9.986747059E0
7.690946940E-1,-2.304886341E0,7.505686283E0,5.962316036E0,9.858855925E0
7.715682870E-1,-2.328814745E0,7.520043373E0,5.694319725E0,9.715951193E0
7.740418810E-1,-2.347957134E0,7.524828911E0,5.579464436E0,9.657451850E0
7.765154750E-1,-2.300100803E0,7.563114166E0,5.397011280E0,9.571775716E0
7.789890690E-1,-2.276172638E0,7.572685242E0,5.172086239E0,9.448650682E0
7.814626620E-1,-2.204387903E0,7.548757076E0,5.119443893E0,9.383590209E0
7.839362560E-1,-2.156531334E0,7.505686283E0,5.085944653E0,9.319484266E0
7.864097460E-1,-2.242672920E0,7.548757076E0,4.947160721E0,9.299877119E0
7.888833400E-1,-2.247458696E0,7.677969456E0,4.832305431E0,9.346307364E0
7.913569330E-1,-2.156531334E0,7.744968891E0,4.765306473E0,9.345764618E0
7.938305270E-1,-2.060818434E0,7.845467091E0,4.688735962E0,9.369235369E0
7.963041210E-1,-2.056032896E0,7.945965767E0,4.564309120E0,9.391408892E0
7.987777150E-1,-2.094317913E0,7.950751305E0,4.435096741E0,9.341878662E0
8.012513080E-1,-2.209173441E0,7.960322857E0,4.357928276E0,9.340167351E0
8.037249020E-1,-2.414956331E0,7.802396297E0,4.482953072E0,9.316988264E0
8.061984440E-1,-2.515454769E0,7.520043373E0,4.626522541E0,9.180592348E0
8.086720370E-1,-2.458027124E0,7.319046497E0,4.875376225E0,9.131244839E0
8.111456310E-1,-2.462812662E0,7.155735970E0,5.196014404E0,9.179791346E0
8.136192250E-1,-2.558525562E0,6.969096184E0,5.646463394E0,9.327213064E0
8.160928190E-1,-2.462812662E0,6.825526714E0,6.172883987E0,9.526686615E0
8.185664120E-1,-2.410170555E0,6.820741177E0,6.608976364E0,9.798469313E0
8.210399540E-1,-2.324028969E0,6.859025955E0,6.833901405E0,9.957387013E0
8.235135480E-1,-2.314457655E0,6.835097790E0,6.948757172E0,1.001800890E1
8.259870900E-1,-2.300100803E0,6.600601196E0,7.207181931E0,1.004001351E1
8.284606830E-1,-2.347957134E0,6.433103561E0,7.384250641E0,1.007099209E1
8.309342770E-1,-2.477169752E0,6.202794552E0,7.595417500E0,1.011441532E1
8.334078710E-1,-2.654238462E0,5.925227165E0,7.762914658E0,1.012008610E1
8.358814650E-1,-2.673381090E0,5.585446358E0,7.183253765E0,9.483844796E0
8.383550060E-1,-2.630310297E0,5.221737385E0,6.235097408E0,8.547602779E0
8.408286000E-1,-2.908475876E0,5.618945599E0,5.871388435E0,8.631626945E0
8.433021940E-1,-3.181257725E0,6.054439545E0,5.732604980E0,8.924090921E0
8.457757870E-1,-3.406183004E0,6.332605362E0,5.670391560E0,9.157363909E0
8.482493810E-1,-3.425325632E0,6.591030121E0,5.737390518E0,9.385743641E0
8.507229750E-1,-3.233899832E0,6.806384087E0,5.871388435E0,9.552914457E0
8.531965690E-1,-2.999403238E0,6.906882763E0,6.000600815E0,9.628533607E0
8.556701620E-1,-2.855235577E0,7.031309128E0,6.187241077E0,9.791508076E0
8.581437040E-1,-2.908475876E0,7.179664135E0,6.532405853E0,1.013307136E1
8.606172980E-1,-3.133401155E0,7.362117290E0,6.915257454E0,1.057543188E1
8.630908920E-1,-3.454039574E0,7.610970497E0,7.393822193E0,1.115911591E1
8.655644330E-1,-3.688536167E0,7.802396297E0,7.767700672E0,1.161119549E1
8.680380270E-1,-3.784249067E0,7.969893932E0,8.102695465E0,1.197887407E1
8.705116210E-1,-3.707678795E0,8.170890808E0,8.332406998E0,1.224497223E1
8.729851620E-1,-3.707678795E0,8.362915039E0,8.490332603E0,1.248082440E1
8.754587560E-1,-3.779463291E0,8.597412109E0,8.581858635E0,1.272195486E1
8.779323500E-1,-3.841676712E0,8.712266922E0,8.577073097E0,1.281515735E1
8.804059440E-1,-4.028914928E0,8.563912392E0,8.557332039E0,1.275933707E1
8.828795370E-1,-4.512265205E0,7.692326546E0,8.404191017E0,1.225409530E1
8.853531310E-1,-4.646263599E0,7.644470215E0,8.394619942E0,1.226765398E1
8.878267250E-1,-4.497908592E0,8.079963684E0,8.389834404E0,1.248624508E1
8.903003190E-1,-4.009772778E0,8.439485550E0,8.140980721E0,1.239268983E1
8.927738600E-1,-3.511467218E0,8.736195564E0,7.901698589E0,1.229180034E1
8.952474540E-1,-3.162115097E0,8.918049812E0,7.638488293E0,1.216047235E1
8.977210480E-1,-3.133401155E0,8.956335068E0,7.456035137E0,1.206758471E1
9.001946420E-1,-3.387040377E0,9.028120041E0,7.322037220E0,1.210748624E1
9.026682350E-1,-3.707678795E0,9.061619759E0,7.255038261E0,1.218586948E1
9.051417770E-1,-3.976273060E0,9.056833267E0,7.154539585E0,1.220755557E1
9.076153710E-1,-4.076771736E0,8.922835350E0,7.130611420E0,1.212776474E1
9.100889120E-1,-4.038486481E0,8.664410591E0,7.092326164E0,1.190304475E1
9.125625060E-1,-4.057629108E0,8.329415321E0,7.020541668E0,1.162460833E1
9.150361000E-1,-4.009772778E0,8.041678429E0,7.001399040E0,1.139150816E1
9.175096940E-1,-3.899104595E0,7.845467091E0,6.886543751E0,1.114355667E1
9.199832870E-1,-3.712464333E0,7.730611801E0,6.790830612E0,1.093892731E1
9.224568810E-1,-3.564109325E0,7.663612843E0,6.618547440E0,1.073494328E1
9.249304230E-1,-3.439682484E0,7.529614449E0,6.513263226E0,1.053323821E1
9.274040170E-1,-3.214757204E0,6.906882763E0,6.436094761E0,9.973114316E0
9.298776100E-1,-3.253042459E0,6.849454880E0,6.469594002E0,9.967595695E0
9.323511520E-1,-3.190829039E0,7.112665176E0,6.503692150E0,1.015231045E1
9.348247460E-1,-2.961117983E0,7.295117855E0,6.244668961E0,1.004902257E1
9.372983400E-1,-2.673381090E0,7.433901787E0,5.991029739E0,9.914751614E0
9.397719330E-1,-2.491526604E0,7.610970497E0,5.809175014E0,9.893487306E0
9.422455270E-1,-2.472383976E0,7.610970497E0,5.641677380E0,9.791224545E0
9.447191210E-1,-2.501097918E0,7.601399422E0,5.646463394E0,9.793840555E0
9.471927150E-1,-2.654238462E0,7.558328629E0,5.809175014E0,9.895444802E0
9.496662560E-1,-2.816950560E0,7.448258877E0,5.967101574E0,9.950782479E0
9.521398500E-1,-3.023331404E0,7.352545738E0,6.163312912E0,1.005916933E1
9.546134960E-1,-3.257827997E0,7.290332317E0,6.369095802E0,1.021409663E1
9.570870370E-1,-3.391826153E0,7.227520943E0,6.532405853E0,1.031570986E1
9.595606310E-1,-3.477967739E0,7.227520943E0,6.742974281E0,1.047859822E1
9.620342250E-1,-3.588037491E0,7.328617573E0,6.881757736E0,1.067432612E1
9.644892250E-1,-3.669393539E0,7.438687325E0,6.972685337E0,1.083590600E1
9.669442250E-1,-3.793820381E0,7.591827869E0,7.494320393E0,1.132226840E1
9.693992250E-1,-3.841676712E0,7.754539967E0,7.408178806E0,1.139177261E1
9.718542250E-1,-3.923630953E0,7.883752346E0,7.389036179E0,1.149548984E1
9.743176100E-1,-3.923630953E0,8.017750740E0,7.528418064E0,1.167716941E1
9.767892770E-1,-3.860819340E0,8.103892326E0,7.441678524E0,1.166008474E1
9.792609440E-1,-3.870390654E0,8.237890244E0,7.369893551E0,1.171145125E1
9.817326100E-1,-3.846462488E0,8.271389961E0,7.130611420E0,1.157828937E1
9.842776100E-1,-3.865604877E0,8.338987350E0,6.987041950E0,1.154557778E1
9.867703190E-1,-3.808177233E0,8.372486115E0,6.781259537E0,1.142743272E1
9.892442770E-1,-3.722035646E0,8.415556908E0,6.709474564E0,1.138824817E1
9.917182870E-1,-3.530609846E0,8.415556908E0,6.824330330E0,1.139553809E1
9.941922460E-1,-3.310470104E0,8.472985268E0,7.063612461E0,1.151717468E1
9.966662560E-1,-3.075973511E0,8.501698494E0,7.322037220E0,1.163411876E1
9.991402150E-1,-2.865405083E0,8.520841599E0,7.441678524E0,1.167021281E1
1.001614225E0,-2.740380049E0,8.501698494E0,7.451249599E0,1.163226894E1
1.004085006E0,-2.687737942E0,8.410771370E0,7.149754047E0,1.136151369E1
1.006558860E0,-2.749951363E0,8.151748657E0,6.652047157E0,1.087487793E1
1.009032767E0,-2.802593470E0,7.936394691E0,6.115456581E0,1.040383103E1
1.011506673E0,-2.922832966E0,7.792825222E0,5.541179180E0,9.998787136E0
1.013980579E0,-2.961117983E0,7.711469173E0,5.272584915E0,9.799751436E0
1.016454485E0,-2.989831924E0,7.615756035E0,5.172086239E0,9.679323891E0
1.018928392E0,-2.927618504E0,7.539186001E0,5.148158073E0,9.587168884E0
1.021402298E0,-2.754737139E0,7.548757076E0,5.167300701E0,9.553706434E0
1.023873652E0,-2.615953445E0,7.505686283E0,5.172086239E0,9.483091008E0
1.026347558E0,-2.462812662E0,7.515257835E0,5.157729149E0,9.441753890E0
1.028821412E0,-2.347957134E0,7.558328629E0,5.172086239E0,9.454718950E0
1.031295215E0,-2.257030010E0,7.606184959E0,5.109872818E0,9.437109426E0
1.033769017E0,-2.257030010E0,7.697112083E0,4.951946259E0,9.426637292E0
1.036242923E0,-2.295315027E0,7.802396297E0,4.765306473E0,9.426240228E0
1.038716725E0,-2.362314224E0,7.907680511E0,4.645665169E0,9.470699257E0
1.041190579E0,-2.472383976E0,8.079963684E0,4.621737003E0,9.631144719E0
1.043662350E0,-2.501097918E0,8.228319168E0,4.631308079E0,9.767791032E0
1.046136152E0,-2.534597397E0,8.367700577E0,4.693521500E0,9.923292849E0
1.048609954E0,-2.577668190E0,8.506484032E0,4.746163845E0,1.007624509E1
1.051083704E0,-2.630310297E0,8.563912392E0,4.889732838E0,1.020630271E1
1.053557506E0,-2.706880569E0,8.688339233E0,4.894518852E0,1.033299356E1
1.056031308E0,-2.816950560E0,8.717052460E0,4.722235680E0,1.030639238E1
1.058505058E0,-2.975475073E0,8.697910309E0,4.468596458E0,1.022132330E1
1.060978860E0,-3.123830080E0,8.683553696E0,4.314857483E0,1.018726726E1
1.063451048E0,-3.324826956E0,8.717052460E0,4.195216179E0,1.022943384E1
